timestamp,content_airframe_registration,content_airframe_type_icao_value,content_airframe_wtc,content_arrival_aerodrome_actual_icao_value,content_arrival_aerodrome_scheduled_icao_value,content_arrival_time_inBlock_actual,content_arrival_time_landing_estimated,content_arrival_time_landing_scheduled,content_carrier_icao_quality,content_carrier_icao_value,content_departure_aerodrome_actual_icao_value,content_departure_aerodrome_scheduled_icao_value,content_departure_time_offBlock_estimated,content_departure_time_takeoff_actual,content_departure_time_takeoff_planned,content_departure_time_takeoff_scheduled,content_gufi,content_identification_callsign_quality,content_identification_callsign_value,content_identification_iataFlightNumber_quality,content_identification_iataFlightNumber_value,content_identification_squawk,content_movement_altitude_gps,content_movement_direction_heading,content_movement_position_lat,content_movement_position_lon,content_movement_speed_ground,content_movement_timestamp,content_movement_type,content_route_cruisingAltitude,content_route_cruisingSpeed,content_route_initialFlightRules,content_route_text,content_status
2017-03-01T20:47:59.610Z,GFBJF,E170,MEDIUM,LEAL,,,2017-02-28T10:29:00Z,,RECEIVED,BEE,EGCN,,2017-02-28T07:45:00Z,,,,56a8dccf-526d-48d1-8e3c-9a7bc369f253,RECEIVED,BEE41DK,,,,,,,,,,,,,IFR,N0454F370 UPTON L975 BARTN UL612 HON UN859 BALAN UL152 MAKOX UN860 SAURA/N0417F310 UN860 VLC/N0327F180,PLANNED
2017-03-01T23:48:15.517Z,,DH8D,MEDIUM,,EGPD,,2017-03-01T17:15:00Z,2017-03-01T17:15:00Z,DERIVED,BEE,,EGBB,,,2017-03-01T16:10:00Z,2017-03-01T16:10:00Z,1a66d5a2-5163-463b-aae6-e69d455b6981,,,DERIVED,BE326,,,,,,,,,,264,,,SCHEDULED
2017-03-01T22:42:08.086Z,,DH8D,MEDIUM,,EGLC,,2017-03-01T09:20:09Z,2017-03-01T09:20:09Z,DERIVED,BEE,,EGPH,,,2017-03-01T07:20:00Z,2017-03-01T07:20:00Z,33a049eb-d3ff-4ed8-b304-8ba48a133aad,,,DERIVED,BE1331,,,,,,,,,,160,,,SCHEDULED
2017-03-01T20:48:11.348Z,GFBXD,,,EFTU,,,,,DERIVED,BEE,ESSA,,,,,,70fa49fa-20df-48a2-83c0-d1d0b4e640a3,RECEIVED,BEE4238,,,,,,,,,,,,,,,COMPLETED
2017-03-01T20:59:42.611Z,,,,,,,,,DERIVED,BEE,,,,,,,70fa49fa-20df-48a2-83c0-d1d0b4e640a3,RECEIVED,BEE4238,,,,,59,60.37172,21.77785,,2017-02-28T22:15:01Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T20:56:02.637Z,,,,,,,,,DERIVED,BEE,,,,,,,4e96186d-165d-4fbc-b1bf-33dbfa2cae9a,RECEIVED,BEE852,,,,,178,52.45386,-1.74803,,2017-02-28T22:45:03Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T21:59:05.958Z,GPRPF,DH8D,MEDIUM,EGBB,,,2017-03-01T00:06:00Z,,DERIVED,BEE,EGPH,,,2017-02-28T21:40:00Z,,,4e96186d-165d-4fbc-b1bf-33dbfa2cae9a,RECEIVED,BEE852,,,,,,,,,,,,238,,,AIRBORNE
2017-03-01T21:57:58.386Z,,DH8D,MEDIUM,,EGJJ,,2017-03-01T09:25:00Z,2017-03-01T09:25:00Z,DERIVED,BEE,,EGBB,,,2017-03-01T08:30:00Z,2017-03-01T08:30:00Z,4349752f-8a67-44fb-9962-cd5bf8080f1e,,,DERIVED,BE501,,,,,,,,,,214,,,SCHEDULED
2017-03-01T22:22:08.589Z,,DH8D,MEDIUM,,EGHI,,2017-03-01T18:20:00Z,2017-03-01T18:20:00Z,DERIVED,BEE,,EGPH,,,2017-03-01T17:05:00Z,2017-03-01T17:05:00Z,00817d45-e31e-42bc-9ccd-9db9efc69e70,,,DERIVED,BE770,,,,,,,,,,248,,,SCHEDULED
2017-03-01T21:59:07.914Z,,,,,,,,,DERIVED,BEE,,,,,,,4e96186d-165d-4fbc-b1bf-33dbfa2cae9a,RECEIVED,BEE852,,,,,178,52.45386,-1.74803,,2017-02-28T22:51:01Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T20:55:18.277Z,GJECH,DH8D,MEDIUM,LIMC,,,2017-02-28T16:42:00Z,,RECEIVED,BEE,EDDV,,2017-02-28T14:20:00Z,,,,27235c4e-95c7-42ee-9741-8d3215c8b87c,RECEIVED,BEE57A,,,,,,,,,,,,,IFR,N0311F230 WRB1G WRB N850 TRA/N0308F170 N850 RIPUS/N0308F190 N850 GERSA/N0314F190 N850 DEGAD Z424 AKASU,PLANNED
2017-03-01T21:05:56.248Z,,,,,,,,,DERIVED,BEE,,,,,,,4e96186d-165d-4fbc-b1bf-33dbfa2cae9a,RECEIVED,BEE852,,,,,178,52.45386,-1.74803,,2017-02-28T22:13:00Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T23:11:30.507Z,,E170,MEDIUM,,LFPG,,2017-03-01T07:40:00Z,2017-03-01T07:40:00Z,DERIVED,BEE,,EGCC,,,2017-03-01T06:20:00Z,2017-03-01T06:20:00Z,68ca22f9-3167-4396-8545-7b72091b5337,,,DERIVED,BE3121,,,,,,,,,,191,,,SCHEDULED
2017-03-01T22:42:21.568Z,,,,,,,,,DERIVED,BEE,,,,,,,4e96186d-165d-4fbc-b1bf-33dbfa2cae9a,RECEIVED,BEE852,,,,,178,52.45386,-1.74803,,2017-03-01T00:08:01Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T22:42:21.663Z,,E190,MEDIUM,,EGFF,,2017-03-01T14:55:00Z,2017-03-01T14:55:00Z,DERIVED,BEE,,EDDT,,,2017-03-01T13:05:00Z,2017-03-01T13:05:00Z,7f482346-e1d9-4d32-a52f-475a6ea50e7d,,,DERIVED,BE4552,,,,,,,,,,337,,,SCHEDULED
2017-03-01T21:05:35.175Z,GFBJA,E170,MEDIUM,LFLL,,,2017-02-28T12:16:00Z,,RECEIVED,BEE,EGBB,,2017-02-28T10:40:00Z,,,,a49769d1-473f-44af-8865-79ef2034a1e1,RECEIVED,BEE672J,,,,,,,,,,,,,IFR,N0398F310 ADMEX Y321 EMKUK UL612 WOD/N0416F330 UL612 MID/N0434F350 UL612 OKEKO/N0369F270 UL612 OKIRA/N0335F210 UL612 MOU/N0314F170,PLANNED
2017-03-01T21:59:06.903Z,N949BW,BE20,,,,,,,DERIVED,BEE,,PAOM,,,2017-03-01T00:27:40Z,,e58016e6-fa1a-43b3-853e-806472029b12,DERIVED,BEE850,,,,,,,,,,,,0,,,PLANNED
2017-03-01T22:00:54.909Z,,,,,,,,,DERIVED,BEE,,,,,,,4e96186d-165d-4fbc-b1bf-33dbfa2cae9a,RECEIVED,BEE852,,,,,178,52.45386,-1.74803,,2017-02-28T22:55:03Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T22:42:57.011Z,,DH8D,MEDIUM,,EGAC,,2017-03-01T21:05:00Z,2017-03-01T21:05:00Z,DERIVED,BEE,,EGNM,,,2017-03-01T20:25:00Z,2017-03-01T20:25:00Z,cf06ac35-22f8-4ce4-b6f3-243f9760b27b,,,DERIVED,BE738,,,,,,,,,,232,,,SCHEDULED
2017-03-01T23:20:10.149Z,GJEDU,DH8D,MEDIUM,EGTE,,,2017-03-01T17:56:00Z,,RECEIVED,BEE,EGCC,,2017-03-01T16:45:00Z,,,,92b90b90-4e48-448e-8cfc-94ad34c4320a,RECEIVED,BEE6TA,,,,,,,,,,,,,IFR,N0316F210 ASMIM P16 NOKIN N862 RETSI/N0295F160 N862 RILES L180 DIKAS N864 EXMOR DCT TIVER DCT,PLANNED
2017-03-01T23:20:23.693Z,GFBJJ,E170,MEDIUM,EGBB,,,2017-03-01T10:05:00Z,,RECEIVED,BEE,EGPH,,2017-03-01T09:00:00Z,,,,54b0564a-2496-4946-bd3d-f8b2d14ed145,RECEIVED,BEE2FD,,,,,,,,,,,,,IFR,N0364F260 GOSAM P600 FENIK/N0369F270 UL612 CROFT/N0328F190,PLANNED
2017-03-01T21:58:56.255Z,GECOM,DH8D,MEDIUM,EIDW,,,2017-02-28T08:26:00Z,,RECEIVED,BEE,EGHI,,2017-02-28T06:50:00Z,,,,783b19d0-866b-473d-b904-4e9fdf0f2db5,RECEIVED,BEE5RE,,,,,,,,,,,,,IFR,N0295F130 DCT TABEN/N0299F140 DCT KENET/N0313F240 L9 MALBY/N0314F240 L9 BCN DCT MEDOG DCT LANON L18 ABLIN ABLIN1L,PLANNED
2017-03-01T23:20:19.825Z,,DH8D,MEDIUM,,EIDW,,2017-03-01T11:20:00Z,2017-03-01T11:20:00Z,DERIVED,BEE,,EGHI,,,2017-03-01T10:20:00Z,2017-03-01T10:20:00Z,7963dd0a-3f6b-4fbe-8eae-f4363ffa46ac,,,DERIVED,BE383,,,,,,,,,,234,,,SCHEDULED
2017-03-01T21:06:42.636Z,GFBJH,E170,MEDIUM,EGCC,,,2017-02-28T22:52:54Z,,DERIVED,BEE,EGPD,,,2017-02-28T22:03:54Z,,,144c9623-e39b-4c47-825a-270f874a180a,RECEIVED,BEE1046,,,,,,,,,,,,,,,AIRBORNE
2017-03-01T20:54:41.695Z,GPRPA,DH8D,MEDIUM,EGTE,,,2017-02-28T22:44:00Z,,DERIVED,BEE,EGCC,,,2017-02-28T22:04:00Z,,,3daf4728-24f9-465e-980c-917a0dcfed92,RECEIVED,BEE2DB,,,,,,,,,,,,218,,,AIRBORNE
2017-03-01T21:57:57.788Z,,DH8D,MEDIUM,,EGJJ,,2017-03-01T14:57:30Z,,DERIVED,BEE,,EGHI,,,2017-03-01T14:27:30Z,,4c4cac2f-cde3-46a2-a49f-2ac3dd7ce681,,,DERIVED,BE242,,,,,,,,,,219,,,SCHEDULED
2017-03-01T23:39:03.444Z,,DH8D,MEDIUM,,EGPF,,2017-03-01T21:35:00Z,2017-03-01T21:35:00Z,DERIVED,BEE,,EGHI,,,2017-03-01T20:25:00Z,2017-03-01T20:25:00Z,a6312782-d54b-47cb-9a40-815e0cc83597,,,DERIVED,BE898,,,,,,,,,,271,,,SCHEDULED
2017-03-01T20:51:11.086Z,,,,,,,,,DERIVED,BEE,,,,,,,41e247fd-afad-4d88-ace8-7773ef0f76ca,RECEIVED,BEE874,,,,,183,50.95026,-1.3568,,2017-02-28T22:32:01Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T20:59:06.956Z,,,,EGCC,,2017-02-28T22:14:55Z,,,DERIVED,BEE,EDDL,,,,,,4191f8f8-d66e-452d-960e-4e92270e5fd5,RECEIVED,BEE7218,,,,,,,,,,,,,,,COMPLETED
2017-03-01T21:57:02.408Z,,DH8D,MEDIUM,,EGCC,,2017-03-01T15:55:00Z,2017-03-01T15:55:00Z,DERIVED,BEE,,EGPH,,,2017-03-01T15:05:00Z,2017-03-01T15:05:00Z,436fb6fa-e0b2-4a4b-a2fa-332b11507aac,,,DERIVED,BE294,,,,,,,,,,193,,,SCHEDULED
2017-03-01T22:03:14.929Z,,,,,,,,,DERIVED,BEE,,,,,,,3daf4728-24f9-465e-980c-917a0dcfed92,RECEIVED,BEE378,,,,,1,50.73444,-3.41389,,2017-02-28T22:47:03Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T21:08:00.481Z,GJECL,DH8D,MEDIUM,EGHI,,,2017-02-28T22:28:00Z,,DERIVED,BEE,EGCC,,,2017-02-28T21:53:00Z,,,41e247fd-afad-4d88-ace8-7773ef0f76ca,RECEIVED,BEE7FA,,,,,,,,,,,,198,,,AIRBORNE
2017-03-01T22:24:21.542Z,,,,,,,,,DERIVED,BEE,,,,,,,176834c4-bf35-44d1-ac33-06f8127105e9,RECEIVED,BEE855,,,,,281,55.95,-3.3725,,2017-02-28T23:27:02Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T22:58:26.403Z,,DH8D,MEDIUM,,EGLC,,2017-03-01T07:10:00Z,2017-03-01T07:10:00Z,DERIVED,BEE,,EDDL,,,2017-03-01T06:00:00Z,2017-03-01T06:00:00Z,6e63fd5c-8a5f-46be-b6b2-2b626f686247,,,DERIVED,BE1400,,,,,,,,,,168,,,SCHEDULED
2017-03-01T21:57:03.196Z,,E170,MEDIUM,,EGCC,,2017-03-01T21:55:00Z,2017-03-01T21:55:00Z,DERIVED,BEE,,LIMC,,,2017-03-01T19:55:00Z,2017-03-01T19:55:00Z,30fdc62c-ecb8-4c72-b49d-4799cedce136,,,DERIVED,BE7358,,,,,,,,,,316,,,SCHEDULED
2017-03-01T23:22:45.366Z,,DH8D,MEDIUM,,EGBB,,2017-03-01T07:38:00Z,2017-03-01T07:38:00Z,DERIVED,BEE,,EGPF,,,2017-03-01T06:55:00Z,2017-03-01T06:55:00Z,691b8424-8fc1-4920-9407-cf4f6ded042a,,,DERIVED,BE781,,,,,,,,,,170,,,SCHEDULED
2017-03-01T23:22:47.215Z,,DH8D,MEDIUM,,EGAC,,2017-03-01T09:40:00Z,2017-03-01T09:40:00Z,DERIVED,BEE,,EGNX,,,2017-03-01T08:55:00Z,2017-03-01T08:55:00Z,1e351c81-3f4a-4481-bd6d-f4206c751123,,,DERIVED,BE362,,,,,,,,,,179,,,SCHEDULED
2017-03-01T22:23:29.642Z,,DH8D,MEDIUM,,EGPH,,2017-03-01T17:55:00Z,2017-03-01T17:55:00Z,DERIVED,BEE,,EGCC,,,2017-03-01T17:05:00Z,2017-03-01T17:05:00Z,956adec6-5e2b-4f8a-b012-b80bde7c45fa,,,DERIVED,BE295,,,,,,,,,,193,,,SCHEDULED
2017-03-01T22:28:31.234Z,GFBEM,E190,MEDIUM,EDDM,,,2017-02-28T16:08:00Z,,RECEIVED,BEE,EGFF,,2017-02-28T14:15:00Z,,,,a78dad98-c809-41b6-8cdc-9d12a9e1b466,RECEIVED,BEE1LA,,,,,,,,,,,,,IFR,N0433F350 BCN L9 MIMBI/N0452F370 L9 CPT/N0452F370 UL9 BIG/N0470F390 UL9 KONAN UL607 MATUG DCT RUDUS T109 MOVUM/N0379F290 T109 HAREM T104 DKB/N0336F210 T104 ANORA,PLANNED
2017-03-01T21:56:43.469Z,GJECE,DH8D,MEDIUM,EGAC,,,2017-02-28T18:57:00Z,,RECEIVED,BEE,EGNM,,2017-02-28T17:45:00Z,,,,839b5e8a-85c1-4ff9-a88c-bed46db5a1af,RECEIVED,BEE3CH,,,,,,,,,,,,,IFR,N0316F220 POL Y70 KOLID L70 PENIL L10 IOM DCT NELBO DCT MAGEE DCT,PLANNED
2017-03-01T21:56:45.842Z,GPRPL,DH8D,MEDIUM,EGPH,,,2017-02-28T12:17:00Z,,RECEIVED,BEE,EGAC,,2017-02-28T11:20:00Z,,,,669a1f4c-fe6c-4c3b-89fa-b1e5241d9f0f,RECEIVED,BEE4UT,,,,,,,,,,,,,IFR,N0299F150 DCT MAGEE DCT BLACA,PLANNED
2017-03-01T23:28:02.534Z,GPRPA,DH8D,MEDIUM,EGCC,,,2017-03-01T08:04:00Z,,RECEIVED,BEE,EGTE,,2017-03-01T06:55:00Z,,,,e078dcb7-a791-4b5c-b0dc-24626884d76c,RECEIVED,BEE1MC,,,,,,,,,,,,,IFR,N0317F200 DCT EXMOR N864 MONTY,PLANNED
2017-03-01T22:24:13.617Z,,DH8D,MEDIUM,,EGHI,,2017-03-01T10:20:00Z,2017-03-01T10:20:00Z,DERIVED,BEE,,EHAM,,,2017-03-01T09:15:00Z,2017-03-01T09:15:00Z,a5879400-e30b-4fd6-b516-c971508a350b,,,DERIVED,BE1012,,,,,,,,,,171,,,SCHEDULED
2017-03-01T21:57:35.158Z,GECOA,DH8D,MEDIUM,EGPH,,,2017-02-28T10:26:00Z,,RECEIVED,BEE,EGHI,,2017-02-28T08:45:00Z,,,,8b16acc0-3625-4bf4-9388-91e640a014f6,RECEIVED,BEE7WA,,,,,,,,,,,,,IFR,N0255F070 DCT NORRY/N0251F110 Q41 WCO/N0309F160 DCT DTY DCT SAPCO/N0317F240 N57 POL N601 ESKDO,PLANNED
2017-03-01T22:58:19.513Z,EIREM,,,,,,,,DERIVED,BEE,,,,2016-01-11T15:44:58Z,,,f2aa862e-aedf-4a32-8b16-f0043cd7a2e1,RECEIVED,BEE3VH,,,,,,,,,,,,0,,,AIRBORNE
2017-03-01T23:23:01.486Z,,DH8D,MEDIUM,,EGCC,,2017-03-01T14:30:00Z,2017-03-01T14:30:00Z,DERIVED,BEE,,EHAM,,,2017-03-01T13:15:00Z,2017-03-01T13:15:00Z,10ff88e6-cfed-44ab-a232-223320970a4e,,,DERIVED,BE1276,,,,,,,,,,211,,,SCHEDULED
2017-03-01T22:55:45.932Z,GPRPJ,DH8D,MEDIUM,EGPH,,,2017-02-28T11:21:00Z,,RECEIVED,BEE,EGCC,,2017-02-28T10:15:00Z,,,,97098144-20b7-4c0a-a71a-4bb39749451f,RECEIVED,BEE5NL,,,,,,,,,,,,,IFR,N0315F200 POL N601 ESKDO,PLANNED
2017-03-01T21:57:21.463Z,EIREM,,,,,,,,DERIVED,BEE,EGCC,,,2017-02-28T21:59:39Z,,,ea555753-e5f3-4663-807c-f1de6a11255e,RECEIVED,BEE3PM,,,,,,,,,,,,0,,,AIRBORNE
2017-03-01T23:53:00.799Z,GKKEV,DH8D,MEDIUM,EIDW,,,2017-03-01T16:10:00Z,,RECEIVED,BEE,EGHI,,2017-03-01T14:25:00Z,,,,586cc4e5-a981-44d8-a468-90fdd8b0c7ca,RECEIVED,BEE5UD,,,,,,,,,,,,,IFR,N0300F140 DCT TABEN DCT KENET/N0315F240 L9 STU M17 VATRY/N0314F190 VATRY1R,PLANNED
2017-03-01T22:24:38.881Z,,,,,,,,,DERIVED,BEE,,,,,,,4e96186d-165d-4fbc-b1bf-33dbfa2cae9a,RECEIVED,BEE852,,,,,178,52.45386,-1.74803,,2017-02-28T23:28:02Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T21:05:30.201Z,GKKEV,DH8D,MEDIUM,EGHI,,,2017-02-28T13:51:00Z,,RECEIVED,BEE,LFPG,,2017-02-28T12:30:00Z,,,,32d0fe73-6662-4099-98e6-82cbfc18b951,RECEIVED,BEE572K,,,,,,,,,,,,,IFR,N0311F240 OPALE UT421 KUNAV N20 ELDAX/N0301F160,PLANNED
2017-03-01T21:05:47.232Z,GJECK,DH8D,MEDIUM,EGPF,,,2017-02-28T14:17:00Z,,RECEIVED,BEE,EGBB,,2017-02-28T12:55:00Z,,,,44c11167-d2c4-4225-8e24-19d1e7ecde18,RECEIVED,BEE1EV,,,,,,,,,,,,,IFR,N0310F230 TNT/N0310F240 N57 POL N601 RIBEL,PLANNED
2017-03-01T22:55:48.221Z,,DH8D,MEDIUM,,EGPH,,2017-03-01T09:55:00Z,2017-03-01T09:55:00Z,DERIVED,BEE,,EGNX,,,2017-03-01T09:05:00Z,2017-03-01T09:05:00Z,aeefa0ff-7bce-4f3f-ae1f-1828eacb8169,,,DERIVED,BE262,,,,,,,,,,172,,,SCHEDULED
2017-03-01T22:28:25.444Z,,E170,MEDIUM,,EGPF,,2017-03-01T20:05:00Z,2017-03-01T20:05:00Z,DERIVED,BEE,,EGBB,,,2017-03-01T19:15:00Z,2017-03-01T19:15:00Z,f872920b-acdc-4e93-8201-67043dba24de,,,DERIVED,BE794,,,,,,,,,,271,,,SCHEDULED
2017-03-01T23:19:35.799Z,,DH8D,MEDIUM,,EGBB,,2017-03-01T16:30:00Z,2017-03-01T16:30:00Z,DERIVED,BEE,,EGPH,,,2017-03-01T15:35:00Z,2017-03-01T15:35:00Z,f9695605-e329-4c1b-9206-7d6cf959babc,,,DERIVED,BE848,,,,,,,,,,238,,,SCHEDULED
2017-03-01T22:58:14.588Z,,DH8D,MEDIUM,,EGHI,,2017-03-01T10:15:00Z,2017-03-01T10:15:00Z,DERIVED,BEE,,LFPO,,,2017-03-01T09:15:00Z,2017-03-01T09:15:00Z,9b8f9329-96bb-4acb-aff7-2c8fcfe6272f,,,DERIVED,BE3042,,,,,,,,,,147,,,SCHEDULED
2017-03-01T23:19:39.582Z,,DH8D,MEDIUM,,EHAM,,2017-03-01T19:05:00Z,2017-03-01T19:05:00Z,DERIVED,BEE,,EGHI,,,2017-03-01T18:05:00Z,2017-03-01T18:05:00Z,016ef182-f972-4b3a-81f2-8e10b2b19448,,,DERIVED,BE1019,,,,,,,,,,243,,,SCHEDULED
2017-03-01T21:57:23.420Z,,,,EGAC,,,,,DERIVED,BEE,EGPF,,,,,,07d93079-9c84-43fc-9a8f-f9cf775015a9,RECEIVED,BEE137,,,,,,,,,,,,,,,CANCELLED
2017-03-01T23:23:11.265Z,GJECZ,DH8D,MEDIUM,LFPO,,,2017-03-01T08:33:00Z,,RECEIVED,BEE,EGHI,,2017-03-01T07:15:00Z,,,,dbd561af-2711-405c-adce-26ac50cf385e,RECEIVED,BEE146D,,,,,,,,,,,,,IFR,N0287F110 DCT SAM Y8 GWC/N0316F230 N859 SITET UN859 LGL/N0316F190 A34 BOBSA,PLANNED
2017-03-01T22:54:39.158Z,GJEDU,DH8D,MEDIUM,EGTE,,,2017-02-28T15:02:00Z,,RECEIVED,BEE,EHAM,,2017-02-28T13:15:00Z,,,,ee2c0d25-fb37-4f47-9fc4-633e809ed63d,RECEIVED,BEE7GR,,,,,,,,,,,,,IFR,N0312F240 VALKO UL980 XAMAN L980 MID L620 GIBSO DCT,PLANNED
2017-03-01T23:19:39.128Z,GJEDT,DH8D,MEDIUM,EGLC,,,2017-03-01T07:56:00Z,,RECEIVED,BEE,EGPH,,2017-03-01T06:05:00Z,,,,5f596c7a-5057-4ded-8068-a5e3a82e744c,RECEIVED,BEE1FK,,,,,,,,,,,,,IFR,N0314F250 TLA N864 DCS UL612 CALDA DCT MCT,PLANNED
2017-03-01T21:58:26.162Z,,DH8D,MEDIUM,,EGNX,,2017-03-01T08:10:00Z,2017-03-01T08:10:00Z,DERIVED,BEE,,EGPF,,,2017-03-01T07:15:00Z,2017-03-01T07:15:00Z,be2cc14e-1961-4c14-bf68-e6cc43adf766,,,DERIVED,BE551,,,,,,,,,,171,,,SCHEDULED
2017-03-01T21:57:44.268Z,,DH8D,MEDIUM,,EGPF,,2017-03-01T21:35:00Z,2017-03-01T21:35:00Z,DERIVED,BEE,,EGHI,,,2017-03-01T20:25:00Z,2017-03-01T20:25:00Z,a6312782-d54b-47cb-9a40-815e0cc83597,,,DERIVED,BE898,,,,,,,,,,271,,,SCHEDULED
2017-03-01T21:12:05.234Z,,,,,,,,,DERIVED,BEE,,,,,,,4e96186d-165d-4fbc-b1bf-33dbfa2cae9a,RECEIVED,BEE852,,,,,178,52.45386,-1.74803,,2017-02-28T23:02:01Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T21:56:41.307Z,GFBJC,E170,MEDIUM,EGJJ,,,2017-02-28T09:59:00Z,,RECEIVED,BEE,EGBB,,2017-02-28T09:00:00Z,,,,8d95dde8-214c-4f59-96a7-ec93a60cd2b8,RECEIVED,BEE4LK,,,,,,,,,,,,,IFR,N0381F290 ADMEX Y321 PEPIS/N0372F280 UQ41 SAM/N0380F290 UN621 LELNA/N0337F120,PLANNED
2017-03-01T21:58:35.702Z,,E170,MEDIUM,,EGJJ,,2017-03-01T08:45:00Z,2017-03-01T08:45:00Z,DERIVED,BEE,,EGCN,,,2017-03-01T07:50:00Z,2017-03-01T07:50:00Z,c77a2168-c2f1-4691-85ca-0af024508e88,,,DERIVED,BE4433,,,,,,,,,,285,,,SCHEDULED
2017-03-01T21:01:05.391Z,EIREM,,,,,,,,DERIVED,BEE,,,,2016-01-11T15:44:58Z,,,f2aa862e-aedf-4a32-8b16-f0043cd7a2e1,RECEIVED,BEE3VH,,,,,,,,,,,,0,,,AIRBORNE
2017-03-01T20:57:04.873Z,GFBJD,E170,MEDIUM,EGCC,,,2017-02-28T22:50:00Z,,DERIVED,BEE,LIMC,,,2017-02-28T19:45:00Z,,,b6096b15-dac3-475b-b1c9-a2a6988393db,RECEIVED,BEE89AD,,,,,,,,,,,,316,,,AIRBORNE
2017-03-01T21:57:43.899Z,,DH8D,MEDIUM,,EGPF,,2017-03-01T18:30:00Z,2017-03-01T18:30:00Z,DERIVED,BEE,,EGBB,,,2017-03-01T17:35:00Z,2017-03-01T17:35:00Z,81412b17-5890-4555-8651-173c25c10ad1,,,DERIVED,BE792,,,,,,,,,,247,,,SCHEDULED
2017-03-01T23:52:35.511Z,GJEDW,DH8D,MEDIUM,EGBB,,,2017-03-01T19:57:00Z,,RECEIVED,BEE,EGPD,,2017-03-01T18:15:00Z,,,,47a372cb-981d-4497-af43-05a5316e222d,RECEIVED,BEE9VM,,,,,,,,,,,,,IFR,N0316F250 DCT ADN P600 PTH UP600 GOW UL612 CROFT/N0310F170,PLANNED
2017-03-01T22:28:25.878Z,,,,EGCC,,,,,DERIVED,BEE,EGAC,,,,,,c8142f4e-6183-4cad-b45c-7a66325f04c0,RECEIVED,BEE487,,,,,,,,,,,,,,,CANCELLED
2017-03-01T23:22:32.648Z,,E170,MEDIUM,,EGCN,,2017-03-01T10:30:00Z,2017-03-01T10:30:00Z,DERIVED,BEE,,EGJJ,,,2017-03-01T09:35:00Z,2017-03-01T09:35:00Z,b083116d-b3a0-41b8-bba4-f3d77e210e28,,,DERIVED,BE4434,,,,,,,,,,285,,,SCHEDULED
2017-03-01T23:52:09.381Z,GPRPA,DH8D,MEDIUM,EGTE,,,2017-03-01T18:24:00Z,,RECEIVED,BEE,EGJB,,2017-03-01T17:35:00Z,,,,8537c169-3c35-45de-b1fa-4bd50b904798,RECEIVED,BEE1HF,,,,,,,,,,,,,IFR,N0302F140 SKERY N862 BHD DCT,PLANNED
2017-03-01T23:52:42.186Z,GJECH,DH8D,MEDIUM,EGCC,,,2017-03-01T11:13:00Z,,RECEIVED,BEE,EHAM,,2017-03-01T09:20:00Z,,,,57fd86f2-3831-410d-ac06-74a2453a0c27,RECEIVED,BEE2EF,,,,,,,,,,,,,IFR,N0314F240 BERGI UL602 SUPUR DCT KOLAG L60 SOPEK L989 BODSO Y70 OTBED,PLANNED
2017-03-01T21:01:03.441Z,GJEDW,DH8D,MEDIUM,EGPD,,,2017-02-28T22:26:00Z,,DERIVED,BEE,EGCC,,,2017-02-28T21:41:00Z,,,6dcb42e4-f71c-4313-bc79-eb6ca16c2f47,RECEIVED,BEE4ET,,,,,,,,,,,,252,,,AIRBORNE
2017-03-01T23:22:53.298Z,,DH8D,MEDIUM,,EGCC,,2017-03-01T09:40:00Z,2017-03-01T09:40:00Z,DERIVED,BEE,,EGJJ,,,2017-03-01T08:40:00Z,2017-03-01T08:40:00Z,11d36177-9372-49e8-91c9-99740d56177a,,,DERIVED,BE456,,,,,,,,,,250,,,SCHEDULED
2017-03-01T22:55:51.365Z,,DH8D,MEDIUM,,EGPH,,2017-03-01T10:10:00Z,2017-03-01T10:10:00Z,DERIVED,BEE,,EGHI,,,2017-03-01T08:55:00Z,2017-03-01T08:55:00Z,b37e3d30-9b30-4c66-95d4-f98355cf8723,,,DERIVED,BE761,,,,,,,,,,248,,,SCHEDULED
2017-03-01T23:18:41.541Z,GPRPG,DH8D,MEDIUM,EGAC,,,2017-03-01T12:57:00Z,,RECEIVED,BEE,EGFF,,2017-03-01T11:30:00Z,,,,528b6318-6ff0-4fa2-93f4-3b6e20659a88,RECEIVED,BEE7AK,,,,,,,,,,,,,IFR,N0315F240 BCN N864 WAL L10 IOM DCT NELBO DCT MAGEE DCT,PLANNED
2017-03-01T21:11:40.362Z,GJEDT,DH8D,MEDIUM,EGPH,,,2017-02-28T11:04:00Z,,RECEIVED,BEE,EGLC,,2017-02-28T09:30:00Z,,,,4e38b34b-a952-4ff5-ae28-25a82249dd01,RECEIVED,BEE2TC,,,,,,,,,,,,,IFR,N0294F150 BPK N601 POTON/N0309F240 N601 ESKDO,PLANNED
